,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
6695,U001,200762301,C&S WH foundation,2020-04-13 06:39:15.250000000,2020.0,1930685800.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAC6,111817.81,65,,,,23,3,2020,7,4,2020,23,3,2020,25,429,0-15
6696,U001,200418007,AM associates,2020-04-12 14:32:12.828125000,2020.0,1930706314.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,5172.14,65,,,,27,3,2020,11,4,2020,27,3,2020,20,94,0-15
6697,U001,200741174,M B  corp,2020-03-23 01:46:32.500000000,2020.0,1930582034.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,24187.52,65,,,,2,3,2020,17,3,2020,2,3,2020,20,1678,0-15
6698,U001,200779051,AFFILI us,2020-03-29 13:37:09.562500000,2020.0,1930637550.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,20682.56,65,,,,13,3,2020,28,3,2020,13,3,2020,20,37,0-15
6699,U001,100030964,NATURA associates,2020-05-16 03:58:08.617187500,2020.0,1930837858.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,15905.8,65,,,,1,5,2020,16,5,2020,1,5,2020,20,1954,0-15
6700,U001,200759878,SA llc,2020-03-28 02:23:46.625000000,2020.0,1930621657.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,15044.59,65,,,,9,3,2020,24,3,2020,9,3,2020,33,2381,0-15
6701,U001,200418007,AM in,2020-06-25 15:50:46.062500000,2020.0,1930832700.0,2020-05-03 00:00:00.000000000,2020-07-07 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAGD,4569.6,65,,,,3,5,2020,7,7,2020,3,5,2020,32,99,
6702,U001,200769623,WAL-MAR trust,2020-04-24 01:35:33.312500000,2020.0,1930748750.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,15548.55,65,,,,6,4,2020,21,4,2020,6,4,2020,33,2999,0-15
6703,U001,200762301,C&S WH systems,2020-04-24 05:30:13.750000000,2020.0,1930747274.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAC6,21339.23,65,,,,5,4,2020,20,4,2020,5,4,2020,25,432,0-15
6704,U001,200762301,C&S WH corp,2020-03-22 21:19:36.687500000,2020.0,1930604953.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAC6,47333.95,65,,,,6,3,2020,21,3,2020,6,3,2020,25,427,0-15
6705,U001,200769623,WAL-MAR corp,2020-04-05 11:44:26.125000000,2020.0,1930684962.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,471.56,65,,,,23,3,2020,7,4,2020,23,3,2020,33,2993,
6706,U001,200726979,BJ'S  foundation,2020-04-26 01:13:12.390625000,2020.0,1930772386.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,833.98,65,,,,9,4,2020,24,4,2020,9,4,2020,20,314,0-15
6707,U001,200794332,COST corp,2020-05-01 00:37:14.718750000,2020.0,1930778717.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAAX,60564.67,65,,,,14,4,2020,29,4,2020,14,4,2020,22,610,0-15
6708,U001,200792734,MDV/ corp,2020-03-20 05:10:49.625000000,2020.0,1930572437.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,8683.16,65,,,,27,2,2020,13,3,2020,27,2,2020,20,1825,0-15
6709,U001,200769623,WAL-MAR systems,2020-04-10 18:27:53.986328125,2020.0,1930699450.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,4506.64,65,,,,27,3,2020,11,4,2020,27,3,2020,33,2998,
6710,U002,200978592,PLAZA trust,2020-07-01 00:52:12.750000000,2020.0,1990572533.0,2020-04-27 00:00:00.000000000,2020-06-01 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAG2,13.43,65,,,,27,4,2020,1,6,2020,27,4,2020,31,2134,31-45
6711,U001,200738514,KTA  in,2020-05-06 18:52:53.437500000,2020.0,1930677148.0,2020-03-30 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAD5,1374.35,65,,,,30,3,2020,29,4,2020,30,3,2020,29,2922,0-15
6712,U001,200965912,C&S W corporation,2020-03-23 23:13:36.156250000,2020.0,1930600025.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAC6,64906.66,65,,,,4,3,2020,19,3,2020,4,3,2020,25,420,0-15
6713,U001,200418007,AM associates,2020-03-22 21:35:29.500000000,2020.0,1930606306.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,9389.26,65,,,,10,3,2020,25,3,2020,10,3,2020,20,94,
6714,U001,200707741,SMART &  ,2020-05-19 16:12:16.515625000,2020.0,1930855283.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,117264.41,65,,,,4,5,2020,19,5,2020,4,5,2020,20,2516,0-15
6715,U001,200723794,MID MO ,2020-04-13 02:24:16.593750000,2020.0,1930702257.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,47421.26,65,,,,26,3,2020,10,4,2020,26,3,2020,20,2922,0-15
6716,CA02,140104249,SOB systems,2020-04-09 16:50:29.875000000,2020.0,2960619711.0,2020-03-10 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-17 00:00:00.000000000,CA10,3130.953,65,,,,10,3,2020,27,3,2020,17,3,2020,5,2564,0-15
6717,U001,200769623,WAL-MAR llc,2020-04-17 10:08:57.875000000,2020.0,1930720488.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,28827.44,65,,,,31,3,2020,15,4,2020,31,3,2020,33,2997,0-15
6718,U001,200148860,DOLLA trust,2020-04-19 13:28:03.625000000,2020.0,1930773511.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,42063.85,65,,,,10,4,2020,25,4,2020,10,4,2020,20,793,
6719,U001,200769623,WAL-MAR in,2020-03-30 01:41:45.703125000,2020.0,1930638046.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,34621.19,65,,,,13,3,2020,28,3,2020,13,3,2020,33,2996,0-15
6720,U001,200794332,COST co,2020-03-27 07:30:43.861328125,2020.0,1930641509.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAAX,586.21,65,,,,12,3,2020,27,3,2020,12,3,2020,22,609,0-15
6721,CA02,140105847,GORDON F corp,2020-05-20 01:48:10.250000000,2020.0,2960630849.0,2020-04-27 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-27 00:00:00.000000000,CA10,22107.141,65,,,,27,4,2020,7,5,2020,27,4,2020,5,1101,0-15
6722,U001,200726979,BJ'S  corp,2020-04-15 01:28:54.812500000,2020.0,1930683351.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,18071.54,65,,,,22,3,2020,6,4,2020,22,3,2020,20,312,0-15
6723,U001,200762950,HAR corp,2020-04-15 06:23:41.875000000,2020.0,1930705682.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,134031.44,65,,,,28,3,2020,12,4,2020,28,3,2020,20,1192,0-15
6724,U001,200769623,WAL-MAR llc,2020-05-15 11:22:41.843750000,2020.0,1930830313.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,14542.7,65,,,,28,4,2020,13,5,2020,28,4,2020,33,2997,0-15
6725,U001,200357714,US  foundation,2020-05-02 03:31:39.187500000,2020.0,1930774617.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,10378.17,65,,,,10,4,2020,25,4,2020,10,4,2020,20,2910,0-15
6726,U001,200769623,WAL-MAR co,2020-04-21 04:21:59.726562500,2020.0,1930748762.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,6817.58,65,,,,6,4,2020,21,4,2020,6,4,2020,33,2992,0-15
6727,U001,200769623,WAL-MAR ,2020-05-21 06:06:21.562500000,2020.0,1930849866.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,15096.09,65,,,,3,5,2020,18,5,2020,3,5,2020,33,2990,0-15
6728,U001,200769623,WAL-MAR foundation,2020-05-13 14:26:17.316406250,2020.0,1930833203.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,2377.1,65,,,,29,4,2020,14,5,2020,29,4,2020,33,2995,
6729,U001,200974851,RESTA ,2020-05-01 07:25:20.560546875,2020.0,1930786330.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,176.01,65,,,,16,4,2020,1,5,2020,16,4,2020,20,2291,0-15
6730,U001,200762301,C&S WH us,2020-04-27 02:34:18.200195312,2020.0,1930776653.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAC6,887.33,65,,,,12,4,2020,27,4,2020,12,4,2020,25,434,0-15
6731,U001,200770567,LABAT ,2020-03-27 00:50:37.015625000,2020.0,1930629968.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,48669.78,65,,,,10,3,2020,25,3,2020,10,3,2020,20,2922,0-15
6732,U001,200744019,TARG associates,2020-05-02 22:28:14.562500000,2020.0,1930762394.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,12820.78,65,,,,10,4,2020,25,4,2020,10,4,2020,20,2783,0-15
6733,U001,200353024,DECA co,2020-04-13 05:46:18.375000000,2020.0,1930756647.0,2020-04-07 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,446.26,65,,,,7,4,2020,24,4,2020,1,4,2020,37,707,
6734,U001,200781803,JRD llc,2020-03-29 13:30:19.578125000,2020.0,1930637642.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,22457.22,65,,,,12,3,2020,27,3,2020,12,3,2020,20,1423,0-15
6735,U001,200772670,ASSOCIAT llc,2020-03-23 12:27:56.812500000,2020.0,1930607038.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAU5,121.41,65,,,,5,3,2020,20,3,2020,5,3,2020,45,185,0-15
6736,U001,200772670,ASSOCIAT us,2020-04-16 01:22:57.062500000,2020.0,1930690279.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAU5,19745.62,65,,,,23,3,2020,7,4,2020,23,3,2020,45,188,0-15
6737,U001,200755701,ASSOCI us,2020-05-18 18:05:18.625000000,2020.0,1930826191.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,84533.88,65,,,,26,4,2020,11,5,2020,26,4,2020,20,167,0-15
6738,U001,200713007,KEEFE  us,2020-03-31 13:06:10.312500000,2020.0,1930618697.0,2020-03-09 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAD1,36408.9,65,,,,9,3,2020,29,3,2020,9,3,2020,27,1444,0-15
6739,U001,200761497,NEX corp,2020-05-23 10:26:40.468750000,2020.0,1930860517.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,83.16,65,,,,5,5,2020,20,5,2020,5,5,2020,20,2922,0-15
6740,U001,200749782,KROG associates,2020-05-18 15:34:43.843750000,2020.0,1930833304.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,21129.5,65,,,,29,4,2020,14,5,2020,29,4,2020,20,1540,0-15
6741,U001,200769623,WAL-MAR systems,2020-04-03 15:30:23.140625000,2020.0,1930681775.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,1397.36,65,,,,21,3,2020,5,4,2020,21,3,2020,33,2998,
6742,U001,200705742,DOT corp,2020-05-27 19:50:50.156250000,2020.0,1930818999.0,2020-04-23 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAAW,25831.29,65,,,,23,4,2020,27,5,2020,23,4,2020,21,818,0-15
6743,CA02,140106408,WAL-M co,2020-06-04 03:44:25.000000000,2020.0,2960632638.0,2020-05-06 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,CA10,13035.904,65,,,,6,5,2020,18,5,2020,8,5,2020,5,2981,16-30
6744,U001,200769623,WAL-MAR co,2020-04-21 02:26:55.218750000,2020.0,1930763289.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,723.47,65,,,,8,4,2020,23,4,2020,8,4,2020,33,2992,
6745,U001,200760666,KEHE  associates,2020-03-23 16:51:56.593750000,2020.0,1930575191.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,9322.91,65,,,,4,3,2020,19,3,2020,4,3,2020,20,1445,0-15
6746,U001,200418007,AM foundation,2020-05-31 00:21:00.562500000,2020.0,1930745430.0,2020-04-05 00:00:00.000000000,2020-06-09 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAGD,1076.16,65,,,,5,4,2020,9,6,2020,5,4,2020,32,98,
6747,U001,200555117,BURR llc,2020-05-27 07:20:15.468750000,2020.0,1930876225.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,119109.72,65,,,,8,5,2020,23,5,2020,8,5,2020,20,378,0-15
6748,U001,200455322,PEA corp,2020-05-15 05:47:20.000000000,2020.0,1930753703.0,2020-04-07 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAD5,69725.22,65,,,,7,4,2020,7,5,2020,7,4,2020,29,2067,0-15
6749,U001,100015455,PERFOR corporation,2020-03-23 03:06:49.484375000,2020.0,1930592926.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,19497.05,65,,,,6,3,2020,21,3,2020,6,3,2020,20,2086,0-15
6750,U001,200769623,WAL-MAR trust,2020-03-24 11:32:56.843750000,2020.0,1930620474.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,16089.82,65,,,,7,3,2020,22,3,2020,7,3,2020,33,2999,0-15
6751,U001,200726979,BJ'S  corp,2020-05-06 17:23:39.125000000,2020.0,1930793303.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,706.28,65,,,,16,4,2020,1,5,2020,16,4,2020,20,312,0-15
6752,U001,200762301,C&S WH in,2020-04-03 22:20:20.000000000,2020.0,1930654048.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAC6,135939.48,65,,,,15,3,2020,30,3,2020,15,3,2020,25,430,0-15
6753,U001,200772595,SAFEW in,2020-04-28 22:25:00.617187500,2020.0,1930787846.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,79696.25,65,,,,15,4,2020,30,4,2020,15,4,2020,20,2393,
6754,U001,200769623,WAL-MAR in,2020-03-19 17:40:20.519531250,2020.0,1930593526.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,6110.36,65,,,,4,3,2020,19,3,2020,4,3,2020,33,2996,0-15
6755,U001,200769623,WAL-MAR co,2020-05-01 05:07:17.171875000,2020.0,1930576784.0,2020-02-28 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAGD,187.91,65,,,,28,2,2020,3,5,2020,28,2,2020,32,2992,
6756,U001,200759878,SA corp,2020-04-09 11:03:20.843750000,2020.0,1930687188.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,8064.0,65,,,,24,3,2020,8,4,2020,24,3,2020,33,2377,0-15
6757,CA02,140104340,COLABOR  corp,2020-03-21 00:16:12.312500000,2020.0,2960614271.0,2020-02-29 00:00:00.000000000,2020-03-12 00:00:00.000000000,2020-03-02 00:00:00.000000000,CA10,2842.3219999999997,65,,,,29,2,2020,12,3,2020,2,3,2020,5,553,0-15
6758,CA02,140104409,LOB ,2020-04-29 09:10:48.906250000,2020.0,2960628002.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-14 00:00:00.000000000,CA10,42996.596999999994,65,,,,9,4,2020,24,4,2020,14,4,2020,5,1645,0-15
6759,U001,200726979,BJ'S  in,2020-05-15 05:38:07.750000000,2020.0,1930822046.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,2396.03,65,,,,24,4,2020,9,5,2020,24,4,2020,20,315,0-15
6760,U001,200803720,DEC co,2020-04-13 14:28:00.750000000,2020.0,1930773260.0,2020-04-10 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,59.16,65,,,,10,4,2020,24,4,2020,1,4,2020,37,696,
6761,U001,200726979,BJ'S  corp,2020-03-20 09:56:36.093750000,2020.0,1930583128.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAA8,676.04,65,,,,29,2,2020,15,3,2020,29,2,2020,20,312,0-15
6762,U001,200726979,BJ'S  ,2020-05-22 14:49:29.093750000,2020.0,1930855055.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,539.64,65,,,,4,5,2020,19,5,2020,4,5,2020,20,309,0-15
6763,U001,200793513,KROGER associates,2020-05-14 15:40:45.531250000,2020.0,1930830142.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,88867.9,65,,,,27,4,2020,12,5,2020,27,4,2020,20,1562,0-15
6764,U001,200769623,WAL-MAR llc,2020-05-07 11:05:03.484375000,2020.0,1930798877.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAH4,12704.32,65,,,,20,4,2020,5,5,2020,20,4,2020,33,2997,0-15
6765,U001,200418007,AM ,2020-04-03 08:06:43.525390625,2020.0,1930665641.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,6142.56,65,,,,19,3,2020,3,4,2020,19,3,2020,20,93,0-15
6766,U001,200786288,FAMILY corporation,2020-05-16 16:54:47.812500000,2020.0,1930814992.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAC6,14426.49,65,,,,24,4,2020,9,5,2020,24,4,2020,25,888,0-15
6767,U001,200508557,FOODL ,2020-04-15 07:22:22.468750000,2020.0,1930661266.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,3061.52,65,,,,26,3,2020,10,4,2020,26,3,2020,20,967,0-15
6768,U001,200915438,GROC foundation,2020-05-12 12:11:27.500000000,2020.0,1930721735.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,38763.25,65,,,,3,4,2020,18,4,2020,3,4,2020,20,1136,16-30
6769,U001,200762301,C&S WH corp,2020-04-07 22:11:33.125000000,2020.0,1930661124.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAC6,20026.05,65,,,,17,3,2020,1,4,2020,17,3,2020,25,427,0-15
6770,U001,200769623,WAL-MAR corporation,2020-05-18 15:43:50.625000000,2020.0,1930856119.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,1259.05,65,,,,5,5,2020,20,5,2020,5,5,2020,33,2994,
6771,U001,200769623,WAL-MAR us,2020-05-01 00:10:00.953125000,2020.0,1930779466.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAH4,26174.79,65,,,,14,4,2020,29,4,2020,14,4,2020,33,3000,0-15
6772,U001,200407025,ALBERT systems,2020-03-26 09:25:30.515625000,2020.0,1930641506.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,63560.03,65,,,,12,3,2020,27,3,2020,12,3,2020,20,83,
6773,U001,200769623,WAL-MAR corporation,2020-05-24 09:40:23.355468750,2020.0,1930884680.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,80357.74,65,,,,10,5,2020,25,5,2020,10,5,2020,33,2994,
6774,U001,200759878,SA corporation,2020-05-25 13:56:23.343750000,2020.0,1930651856.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,18355.89,65,,,,17,3,2020,21,5,2020,17,3,2020,32,2378,0-15
6775,U001,100033394,MONOGR systems,2020-05-20 02:36:55.500000000,2020.0,1930672877.0,2020-03-19 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-03-19 00:00:00.000000000,BR56,54612.0,65,,,,19,3,2020,14,5,2020,19,3,2020,3,1918,0-15
6776,U001,200726979,BJ'S  in,2020-04-29 01:29:26.578125000,2020.0,1930780911.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,887.18,65,,,,12,4,2020,27,4,2020,12,4,2020,20,315,0-15
6777,U001,200769623,WAL-MAR llc,2020-05-11 12:26:24.125000000,2020.0,1930832237.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,661.11,65,,,,28,4,2020,13,5,2020,28,4,2020,33,2997,
6778,U001,200772670,ASSOCIAT associates,2020-04-09 02:50:50.625000000,2020.0,1930665814.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAU5,232.2,65,,,,19,3,2020,3,4,2020,19,3,2020,45,179,0-15
6779,U001,200726979,BJ'S  corporation,2020-04-26 03:46:41.187500000,2020.0,1930740269.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,13134.44,65,,,,5,4,2020,20,4,2020,5,4,2020,20,313,0-15
6780,U001,200729942,SA corporation,2020-04-23 15:19:46.750000000,2020.0,1930758766.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,43455.85,65,,,,6,4,2020,21,4,2020,6,4,2020,20,2378,0-15
6781,U001,200759878,SA co,2020-04-17 17:02:30.687500000,2020.0,1930715402.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,29677.79,65,,,,30,3,2020,14,4,2020,30,3,2020,33,2376,0-15
6782,U001,200712187,SPAR corp,2020-05-21 12:32:25.968750000,2020.0,1930848259.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,15853.34,65,,,,1,5,2020,16,5,2020,1,5,2020,20,2596,0-15
6783,U001,200780383,MEIJ llc,2020-03-27 00:13:34.437500000,2020.0,1930628045.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,15172.08,65,,,,9,3,2020,24,3,2020,9,3,2020,20,1840,0-15
6784,U001,200769623,WAL-MAR systems,2020-04-06 14:26:40.875000000,2020.0,1930666537.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,13594.51,65,,,,20,3,2020,4,4,2020,20,3,2020,33,2998,0-15
6785,U001,200705742,DOT llc,2020-05-04 05:29:49.406250000,2020.0,1930752341.0,2020-04-06 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAAW,3056.76,65,,,,6,4,2020,10,5,2020,6,4,2020,21,822,
6786,U001,200704858,WAKE ,2020-04-06 20:24:42.031250000,2020.0,1930659687.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,17478.94,65,,,,18,3,2020,2,4,2020,18,3,2020,20,2962,0-15
6787,U001,200750051,ALBER in,2020-04-03 19:02:14.406250000,2020.0,1930660331.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,17174.08,65,,,,16,3,2020,31,3,2020,16,3,2020,20,70,0-15
6788,U001,200769623,WAL-MAR foundation,2020-04-07 11:40:09.468750000,2020.0,1930691605.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,45.89,65,,,,25,3,2020,9,4,2020,25,3,2020,33,2995,
6789,CA02,140104429,COSTCO us,2020-04-05 18:01:30.000000000,2020.0,2960619963.0,2020-03-11 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-13 00:00:00.000000000,CA10,2206.638,65,,,,11,3,2020,23,3,2020,13,3,2020,5,628,0-15
6790,U001,200743618,MASON trust,2020-05-13 00:10:11.187500000,2020.0,1930817498.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,14136.67,65,,,,22,4,2020,7,5,2020,22,4,2020,20,2922,0-15
6791,U001,200794332,COST associates,2020-05-13 07:50:38.875000000,2020.0,1930804569.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAAX,19098.48,65,,,,21,4,2020,6,5,2020,21,4,2020,22,608,0-15
