,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
9304,U001,200982290,CIRC llc,2020-04-15 16:19:09.945312500,2020.0,1930730807.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,31046.4,66,,,,2,4,2020,17,4,2020,2,4,2020,19,2936,
9305,U001,200769623,WAL-MAR corp,2020-03-29 19:27:33.921875000,2020.0,1930637244.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,20998.16,66,,,,12,3,2020,27,3,2020,12,3,2020,33,3010,0-15
9306,U001,200769623,WAL-MAR systems,2020-04-17 04:53:28.656250000,2020.0,1930718549.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,2148.89,66,,,,29,3,2020,13,4,2020,29,3,2020,33,3015,0-15
9307,U001,200756072,REINHA co,2020-04-04 10:17:44.515625000,2020.0,1930677153.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,50697.79,66,,,,23,3,2020,7,4,2020,23,3,2020,19,2293,
9308,CA02,140104409,LOB co,2020-03-19 10:43:04.222656250,2020.0,2960619026.0,2020-03-06 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,CA10,47274.26899999999,66,,,,6,3,2020,20,3,2020,10,3,2020,4,1654,
9309,U001,200723794,MID MO us,2020-04-18 22:36:16.625000000,2020.0,1930760007.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,68830.1,66,,,,8,4,2020,23,4,2020,8,4,2020,19,1891,
9310,U001,200769623,WAL-MAR llc,2020-03-19 13:39:02.687500000,2020.0,1930578689.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,15667.46,66,,,,29,2,2020,15,3,2020,29,2,2020,33,3014,0-15
9311,U013,100011958,IND systems,2020-05-12 09:15:32.218750000,2020.0,1991841446.0,2020-04-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAVF,44928.75,66,,,,3,4,2020,18,5,2020,3,4,2020,56,1320,
9312,U001,200782001,GORDO co,2020-03-27 22:53:12.812500000,2020.0,1930651574.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,58212.29,66,,,,16,3,2020,31,3,2020,16,3,2020,19,1105,
9313,CA02,140104423,METRO  ,2020-04-15 01:35:11.562500000,2020.0,2960624573.0,2020-04-06 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,40490.729999999996,66,,,,6,4,2020,18,4,2020,8,4,2020,4,1865,
9314,CA02,140104409,LOB ,2020-05-16 16:09:20.687500000,2020.0,2960630930.0,2020-04-27 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-29 00:00:00.000000000,CA10,11405.436,66,,,,27,4,2020,9,5,2020,29,4,2020,4,1652,0-15
9315,U001,200705742,DOT in,2020-03-27 18:00:12.062500000,2020.0,1930672917.0,2020-03-19 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAD1,3207.66,66,,,,19,3,2020,8,4,2020,19,3,2020,27,840,
9316,U001,200886415,COSTCO systems,2020-03-16 02:43:36.937500000,2020.0,1930579949.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,3047.94,66,,,,5,3,2020,20,3,2020,5,3,2020,19,634,
9317,U001,200965912,C&S W systems,2020-05-03 20:54:16.125000000,2020.0,1930846704.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,46742.47,66,,,,1,5,2020,16,5,2020,1,5,2020,25,424,
9318,U001,200148860,DOLLA systems,2020-03-10 05:35:08.250000000,2020.0,1930611455.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,108815.97,66,,,,6,3,2020,21,3,2020,6,3,2020,19,814,
9319,U001,200762301,C&S WH systems,2020-04-08 19:42:15.578125000,2020.0,1930706137.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAC6,21848.43,66,,,,27,3,2020,11,4,2020,27,3,2020,25,435,
9320,CA02,140104409,LOB associates,2020-04-19 10:31:58.437500000,2020.0,2960628309.0,2020-04-12 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-13 00:00:00.000000000,CA10,134033.05299999999,66,,,,12,4,2020,23,4,2020,13,4,2020,4,1653,
9321,U001,200772595,SAFEW corp,2020-03-26 20:21:04.875000000,2020.0,1930645798.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,23140.03,66,,,,13,3,2020,28,3,2020,13,3,2020,19,2407,
9322,U001,200965912,C&S W systems,2020-03-04 12:39:15.500000000,2020.0,1930627403.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAC6,56.82,66,,,,9,3,2020,24,3,2020,9,3,2020,25,424,
9323,U001,200794332,COST llc,2020-04-01 04:15:51.187500000,2020.0,1930673359.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAAX,1872.06,66,,,,20,3,2020,4,4,2020,20,3,2020,21,622,
9324,U001,200744019,TARG us,2020-05-10 20:42:22.671875000,2020.0,1930819989.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,3191.95,66,,,,24,4,2020,9,5,2020,24,4,2020,19,2813,0-15
9325,U001,200759878,SA corp,2020-04-17 00:21:20.000000000,2020.0,1930725887.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,34080.38,66,,,,3,4,2020,18,4,2020,3,4,2020,33,2395,
9326,U001,200769623,WAL-MAR us,2020-04-06 00:35:59.929687500,2020.0,1930683292.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,48615.73,66,,,,21,3,2020,5,4,2020,21,3,2020,33,3017,0-15
9327,U001,200769623,WAL-MAR corp,2020-04-28 19:27:33.921875000,2020.0,1930774606.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,27466.41,66,,,,11,4,2020,26,4,2020,11,4,2020,33,3010,0-15
9328,U001,200980828,BEN E co,2020-03-10 13:32:22.312500000,2020.0,1930583868.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,25881.54,66,,,,2,3,2020,17,3,2020,2,3,2020,19,283,
9329,U001,200077943,HERR corporation,2020-04-07 03:25:07.781250000,2020.0,1930657258.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,71248.8,66,,,,19,3,2020,3,4,2020,19,3,2020,19,2936,0-15
9330,U001,200769623,WAL-MAR in,2020-04-22 21:13:06.359375000,2020.0,1930749883.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,30033.81,66,,,,5,4,2020,20,4,2020,5,4,2020,33,3013,0-15
9331,U001,200891601,POWE foundation,2020-04-24 14:52:53.625000000,2020.0,1930593966.0,2020-03-08 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAD5,7948.8,66,,,,8,3,2020,7,4,2020,8,3,2020,29,2179,16-30
9332,U001,200769623,WAL-MAR systems,2020-04-14 17:45:37.968750000,2020.0,1930727474.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,661.11,66,,,,1,4,2020,16,4,2020,1,4,2020,33,3015,
9333,U001,200769623,WAL-MAR in,2020-04-23 01:20:47.562500000,2020.0,1930744554.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,1991.84,66,,,,4,4,2020,19,4,2020,4,4,2020,33,3013,0-15
9334,U001,200744019,TARG co,2020-05-08 23:15:42.187500000,2020.0,1930804136.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,14898.64,66,,,,21,4,2020,6,5,2020,21,4,2020,19,2805,0-15
9335,U001,200769623,WAL-MAR corporation,2020-04-09 18:55:41.007812500,2020.0,1930691376.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,61599.34,66,,,,25,3,2020,9,4,2020,25,3,2020,33,3011,0-15
9336,U001,200974851,RESTA ,2020-04-06 18:19:09.070312500,2020.0,1930673183.0,2020-03-19 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAD1,1939.84,66,,,,19,3,2020,8,4,2020,19,3,2020,27,2315,
9337,U001,200915438,GROC us,2020-05-25 11:55:00.484375000,2020.0,1930876744.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAA8,1612.0,66,,,,12,5,2020,27,5,2020,12,5,2020,19,1155,
9338,CA02,140104440,SO corp,2020-04-27 08:53:22.324218750,2020.0,2960627492.0,2020-04-14 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,157605.707,66,,,,14,4,2020,27,4,2020,17,4,2020,4,2566,0-15
9339,U001,200744019,TARG corp,2020-05-10 12:03:32.414062500,2020.0,1930819668.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,24785.71,66,,,,25,4,2020,10,5,2020,25,4,2020,19,2806,0-15
9340,U001,200759878,SA trust,2020-04-27 00:00:40.539062500,2020.0,1930776925.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAH4,24824.39,66,,,,13,4,2020,28,4,2020,13,4,2020,33,2401,
9341,U001,100036039,GI corporation,2020-05-20 15:21:37.375000000,2020.0,1930847687.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,80058.89,66,,,,2,5,2020,17,5,2020,2,5,2020,19,2936,0-15
9342,U001,200769623,WAL-MAR trust,2020-05-21 19:43:57.687500000,2020.0,1930849131.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,9600.77,66,,,,2,5,2020,17,5,2020,2,5,2020,33,3016,0-15
9343,U001,200704858,WAKE us,2020-05-14 13:30:55.906250000,2020.0,1930831563.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,93618.74,66,,,,30,4,2020,15,5,2020,30,4,2020,19,2986,
9344,U001,200761734,H E BUT foundation,2020-04-11 22:48:17.750000000,2020.0,1930748530.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,71973.69,66,,,,4,4,2020,19,4,2020,4,4,2020,19,1171,
9345,U002,200501669,WAL MA trust,2020-05-08 08:44:52.000000000,2020.0,1990572607.0,2020-03-22 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAG2,11791.79,66,,,,22,3,2020,26,4,2020,22,3,2020,31,2936,0-15
9346,U001,200555117,BURR associates,2020-04-16 17:05:05.722656250,2020.0,1930730120.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,100156.65,66,,,,2,4,2020,17,4,2020,2,4,2020,19,2936,
9347,U001,200759878,SA llc,2020-04-19 00:05:12.921875000,2020.0,1930752910.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,75505.75,66,,,,7,4,2020,22,4,2020,7,4,2020,33,2399,
9348,U001,200726979,BJ'S  corporation,2020-04-28 09:42:30.125000000,2020.0,1930809474.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,132.97,66,,,,21,4,2020,6,5,2020,21,4,2020,19,315,
9349,U001,200769623,WAL-MAR co,2020-03-30 11:38:41.515625000,2020.0,1930648048.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,1229.52,66,,,,13,3,2020,28,3,2020,13,3,2020,33,3009,0-15
9350,CA02,140104285,BUY- foundation,2020-04-14 02:07:42.375000000,2020.0,2960619269.0,2020-03-10 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-19 00:00:00.000000000,CA10,4121.46,66,,,,10,3,2020,29,3,2020,19,3,2020,4,2936,16-30
9351,CA02,140106408,WAL-M foundation,2020-04-26 12:16:35.125000000,2020.0,2960624688.0,2020-03-30 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-30 00:00:00.000000000,CA10,12735.8,66,,,,30,3,2020,9,4,2020,30,3,2020,4,3001,16-30
9352,U001,200780825,SYSCO FO foundation,2020-04-16 02:48:09.562500000,2020.0,1930687901.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,5756.47,66,,,,24,3,2020,8,4,2020,24,3,2020,19,2936,0-15
9353,U001,200739006,AL llc,2020-03-21 22:09:24.281250000,2020.0,1930594945.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,51197.05,66,,,,4,3,2020,19,3,2020,4,3,2020,19,57,0-15
9354,U001,200712105,WALG foundation,2020-04-29 20:06:11.875000000,2020.0,1930764400.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,40519.66,66,,,,7,4,2020,22,4,2020,7,4,2020,19,3023,0-15
9355,U001,200769623,WAL-MAR foundation,2020-05-12 18:45:32.031250000,2020.0,1930826715.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,43605.59,66,,,,25,4,2020,10,5,2020,25,4,2020,33,3012,0-15
9356,U001,200769623,WAL-MAR trust,2020-04-17 21:58:37.812500000,2020.0,1930727265.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,42355.15,66,,,,31,3,2020,15,4,2020,31,3,2020,33,3016,0-15
9357,U001,200772670,ASSOCIAT systems,2020-05-16 14:31:58.320312500,2020.0,1930854070.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAU5,48275.01,66,,,,3,5,2020,18,5,2020,3,5,2020,47,181,
9358,U001,200707005,KING S in,2020-04-16 16:44:25.255859375,2020.0,1930720399.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,32707.48,66,,,,2,4,2020,17,4,2020,2,4,2020,19,1495,
9359,U001,200915438,GROC foundation,2020-06-21 13:33:13.250000000,2020.0,1930907165.0,2020-05-18 00:00:00.000000000,2020-06-02 00:00:00.000000000,2020-05-18 00:00:00.000000000,NAA8,1232.0,66,,,,18,5,2020,2,6,2020,18,5,2020,19,1150,16-30
9360,U001,200769623,WAL-MAR systems,2020-04-17 21:15:30.343750000,2020.0,1930719154.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,13768.88,66,,,,29,3,2020,13,4,2020,29,3,2020,33,3015,0-15
9361,U001,200769623,WAL-MAR trust,2020-03-26 15:56:10.421875000,2020.0,1930621980.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,28155.64,66,,,,10,3,2020,25,3,2020,10,3,2020,33,3016,0-15
9362,U001,102,KRAFT  in,2020-04-12 02:04:57.187500000,2020.0,1930580581.0,2020-02-29 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAG2,29701.14,66,,,,29,2,2020,4,4,2020,29,2,2020,31,1514,0-15
9363,U001,200705742,DOT corp,2020-04-08 13:02:21.812500000,2020.0,1930652290.0,2020-03-16 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAAW,3438.09,66,,,,16,3,2020,19,4,2020,16,3,2020,20,837,
9364,U001,200353024,DECA co,2020-04-26 12:18:42.875000000,2020.0,1930811791.0,2020-04-22 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,216.36,66,,,,22,4,2020,9,5,2020,16,4,2020,37,726,
9365,U001,200793830,M co,2020-05-04 01:56:50.093750000,2020.0,1930813071.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,116714.7,66,,,,21,4,2020,6,5,2020,21,4,2020,19,1699,
9366,U001,200762301,C&S WH ,2020-03-29 04:30:18.398437500,2020.0,1930651448.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAC6,27379.57,66,,,,15,3,2020,30,3,2020,15,3,2020,25,427,
9367,U001,200769623,WAL-MAR foundation,2020-03-16 13:45:37.761718750,2020.0,1930583945.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,76999.84,66,,,,1,3,2020,16,3,2020,1,3,2020,33,3012,0-15
9368,U001,200769623,WAL-MAR us,2020-05-01 23:28:22.859375000,2020.0,1930781804.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAH4,35954.58,66,,,,14,4,2020,29,4,2020,14,4,2020,33,3017,0-15
9369,U001,200769623,WAL-MAR in,2020-04-19 21:13:06.359375000,2020.0,1930732963.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,35825.53,66,,,,2,4,2020,17,4,2020,2,4,2020,33,3013,0-15
9370,U001,200782001,GORDO llc,2020-04-22 21:29:45.593750000,2020.0,1930695850.0,2020-03-26 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-03-26 00:00:00.000000000,NA32,87895.98,66,,,,26,3,2020,27,4,2020,26,3,2020,12,1110,
9371,U001,200794332,COST corp,2020-05-10 03:30:46.000000000,2020.0,1930828873.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAAX,27350.12,66,,,,27,4,2020,12,5,2020,27,4,2020,21,618,
9372,U001,200769623,WAL-MAR co,2020-03-24 15:58:27.093750000,2020.0,1930599501.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,8322.68,66,,,,5,3,2020,20,3,2020,5,3,2020,33,3009,0-15
9373,U001,200762301,C&S WH llc,2020-04-07 15:23:50.931640625,2020.0,1930689313.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAC6,12517.73,66,,,,24,3,2020,8,4,2020,24,3,2020,25,434,
9374,CA02,140104409,LOB co,2020-04-05 01:30:41.460937500,2020.0,2960623523.0,2020-03-25 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-25 00:00:00.000000000,CA10,103124.378,66,,,,25,3,2020,4,4,2020,25,3,2020,4,1654,0-15
9375,CA02,140105847,GORDON F trust,2020-04-02 15:21:40.750000000,2020.0,2960620019.0,2020-03-11 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,46372.76699999999,66,,,,11,3,2020,28,3,2020,18,3,2020,4,1123,0-15
9376,U001,200769623,WAL-MAR corporation,2020-04-09 15:21:13.750000000,2020.0,1930676005.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,11091.75,66,,,,21,3,2020,5,4,2020,21,3,2020,33,3011,0-15
9377,U001,200748108,KROGER trust,2020-04-27 13:46:54.359375000,2020.0,1930775179.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAA8,27577.25,66,,,,12,4,2020,27,4,2020,12,4,2020,19,1579,0-15
9378,CA02,140106408,WAL-M in,2020-05-06 21:12:59.812500000,2020.0,2960627937.0,2020-04-14 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-15 00:00:00.000000000,CA10,2517.375,66,,,,14,4,2020,25,4,2020,15,4,2020,4,3002,0-15
9379,U001,200769623,WAL-MAR llc,2020-05-15 21:33:45.359375000,2020.0,1930830697.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,27861.26,66,,,,28,4,2020,13,5,2020,28,4,2020,33,3014,0-15
9380,U001,200769623,WAL-MAR ,2020-03-26 05:44:32.812500000,2020.0,1930623407.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,23857.67,66,,,,9,3,2020,24,3,2020,9,3,2020,33,3007,0-15
9381,U001,200769623,WAL-MAR us,2020-03-31 03:50:45.156250000,2020.0,1930671884.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,182.13,66,,,,20,3,2020,4,4,2020,20,3,2020,33,3017,
9382,U001,200769623,WAL-MAR systems,2020-04-14 12:27:20.218750000,2020.0,1930672445.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,5137.17,66,,,,26,3,2020,10,4,2020,26,3,2020,33,3015,0-15
9383,U001,200768357,MARC systems,2020-04-11 00:56:23.531250000,2020.0,1930686196.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,83331.17,66,,,,23,3,2020,7,4,2020,23,3,2020,19,2936,0-15
9384,U001,200769623,WAL-MAR foundation,2020-03-26 18:42:44.875000000,2020.0,1930635755.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,63393.81,66,,,,11,3,2020,26,3,2020,11,3,2020,33,3012,0-15
9385,U001,200735528,ASSOCIA systems,2020-04-22 14:30:02.023437500,2020.0,1930759350.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,63331.61,66,,,,9,4,2020,24,4,2020,9,4,2020,19,172,
9386,U001,200769623,WAL-MAR systems,2020-04-12 00:32:57.734375000,2020.0,1930699993.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,18882.14,66,,,,25,3,2020,9,4,2020,25,3,2020,33,3015,0-15
9387,CA02,140105686,SYSC llc,2020-05-03 04:31:55.937500000,2020.0,2960627264.0,2020-04-08 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,CA10,5863.732,66,,,,8,4,2020,26,4,2020,16,4,2020,4,2728,0-15
9388,U001,200793000,US  associates,2020-03-28 20:54:47.875000000,2020.0,1930568996.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,24446.6,66,,,,27,2,2020,13,3,2020,27,2,2020,19,2919,16-30
9389,U001,200761734,H E BUT corp,2020-03-28 09:28:16.125000000,2020.0,1930665194.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,79072.13,66,,,,20,3,2020,4,4,2020,20,3,2020,19,1169,
9390,U001,200769623,WAL-MAR ,2020-04-14 13:42:32.500000000,2020.0,1930699453.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,43602.1,66,,,,27,3,2020,11,4,2020,27,3,2020,33,3007,0-15
9391,U001,200718130,SYSCO F associates,2020-03-24 05:28:44.273437500,2020.0,1930637716.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,34242.39,66,,,,10,3,2020,25,3,2020,10,3,2020,19,2745,
9392,CA02,140105785,SHOPPE in,2020-05-08 20:49:07.250000000,2020.0,2960629612.0,2020-04-20 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,CA10,65680.664,66,,,,20,4,2020,2,5,2020,22,4,2020,4,2507,0-15
9393,U001,100006311,QUALITY C foundation,2020-03-23 22:32:34.218750000,2020.0,1930652546.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,20175.8,66,,,,14,3,2020,29,3,2020,14,3,2020,19,2237,
9394,U001,200793568,SUPE systems,2020-05-15 20:04:50.468750000,2020.0,1930829407.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,78601.22,66,,,,28,4,2020,13,5,2020,28,4,2020,19,2676,0-15
9395,U001,200762301,C&S WH co,2020-03-14 02:18:32.390625000,2020.0,1930581605.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAC6,11764.73,66,,,,29,2,2020,15,3,2020,29,2,2020,25,429,
9396,U001,200706844,WINC llc,2020-04-15 20:24:23.281250000,2020.0,1930689644.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,31448.76,66,,,,26,3,2020,10,4,2020,26,3,2020,19,3076,0-15
9397,U001,200712105,WALG systems,2020-05-06 12:23:46.000000000,2020.0,1930760933.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,49191.76,66,,,,8,4,2020,23,4,2020,8,4,2020,19,3026,0-15
9398,U001,200769623,WAL-MAR ,2020-04-18 11:47:00.343750000,2020.0,1930719282.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,27636.35,66,,,,31,3,2020,15,4,2020,31,3,2020,33,3007,0-15
9399,U001,200794332,COST associates,2020-04-09 00:39:19.593750000,2020.0,1930698845.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAAX,32481.88,66,,,,27,3,2020,11,4,2020,27,3,2020,21,616,
9400,U001,200750051,ALBER in,2020-04-09 23:49:54.281250000,2020.0,1930683998.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,53496.66,66,,,,23,3,2020,7,4,2020,23,3,2020,19,68,0-15
